DATE,CPI,UNRATE,IMPORTS,EXPORTS,GDP,year,INFLATION,INFLATION_LAGGED,TRADE,TRADE_GDP,UNRATE_c,TRADE_GDP_c,UNRATE_x_TRADE
1979-07-01,73.0,5.7,257.306,234.277,7300.281,1979,28.07017543859649,25.846702317290536,491.58299999999997,6.7337544952036765,-0.11458333333333304,-6.564481003729657,0.7521801150106879
1979-10-01,75.2,6.0,280.466,253.664,7318.535,1979,29.879101899827297,28.07017543859649,534.13,7.2983185842521765,0.18541666666666679,-5.999916914681157,-1.112484594597132
1980-01-01,78.0,6.3,304.311,268.508,7341.557,1980,32.879045996592836,29.879101899827297,572.819,7.802418478804972,0.4854166666666666,-5.495817020128362,-2.667761178520642
1980-04-01,80.9,6.9,292.6,277.389,7190.289,1980,34.833333333333336,32.879045996592836,569.989,7.927205707586997,1.0854166666666671,-5.371029791346337,-5.829805252690506
1980-07-01,82.6,7.8,279.202,284.673,7181.743,1980,35.85526315789473,34.833333333333336,563.875,7.851506242983075,1.9854166666666666,-5.446729255950259,-10.814027043584575
1980-10-01,84.7,7.5,299.2,292.517,7315.677,1980,37.5,35.85526315789473,591.717,8.088342336601247,1.6854166666666668,-5.2098931623320865,-8.780840767347204
1981-01-01,87.2,7.5,319.726,305.467,7459.022,1981,39.07496012759171,37.5,625.193,8.38170205155582,1.6854166666666668,-4.916533447377514,-8.286407414434185
1981-04-01,89.1,7.2,321.963,308.455,7403.745,1981,39.43661971830985,39.07496012759171,630.418,8.514852956172856,1.385416666666667,-4.783382542760478,-6.626977897782747
1981-07-01,91.5,7.2,309.9,302.339,7492.405,1981,39.69465648854962,39.43661971830985,612.239,8.17146163348084,1.385416666666667,-5.126773865452494,-7.102717959428977
1981-10-01,93.4,7.9,319.445,304.695,7410.768,1981,39.1952309985097,39.69465648854962,624.14,8.422069075701735,2.085416666666667,-4.876166423231599,-10.168838728447565
1982-01-01,94.4,8.6,309.478,293.202,7295.631,1982,37.81021897810219,39.1952309985097,602.6800000000001,8.260834463804434,2.7854166666666664,-5.0374010351289,-14.031260799931955
